"","scrubbed_genus","scrubbed_species_binomial","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"1992","Oryza","Oryza australiensis",-16.625,135.508333,1947-05-09,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"1993","Oryza","Oryza australiensis",-13.4486,130.334549,1990-04-03,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1994","Oryza","Oryza latifolia",5.865861,-56.937889,2018-03-20,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"1995","Oryza","Oryza latifolia",9.519444,-84.355556,1996-09-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1996","Oryza","Oryza latifolia",10.389722,-83.971389,2006-10-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1997","Oryza","Oryza longistaminata",11.746996,11.966192,1947-10-06,"GBIF","Forest Herbarium Ibadan (FHI)","Forest Herbarium Ibadan (FHI)","Forest Herbarium Ibadan (FHI)",NA,3785,"specimen"
"1998","Oryza","Oryza longistaminata",-19.125,23.875,1981-05-21,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"1999","Oryza","Oryza latifolia",8.558028,-75.097472,2017-09-19,"GBIF","Universidad de Córdoba (UC)","Universidad de Córdoba (UC)","Universidad de Córdoba (UC)","Herbario Universidad de Córdoba (HUC)",2689,"specimen"
"2000","Oryza","Oryza latifolia",-27.63,-59.84,NA,"GBIF","BAB","BAB","BAB","HERB",4201,"specimen"
"2001","Oryza","Oryza australiensis",-15,133.1667,1987-05-09,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2002","Oryza","Oryza latifolia",5.948528,-57.061694,2018-02-23,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2003","Oryza","Oryza latifolia",5.840889,-57.077306,2018-02-13,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2004","Oryza","Oryza latifolia",-27.72,-56.73,NA,"GBIF","BAA","BAA","BAA","HERB",4200,"specimen"
"2005","Oryza","Oryza latifolia",3.538806,-73.730083,2010-07-16,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2006","Oryza","Oryza latifolia",3.543917,-73.724611,2010-07-15,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2007","Oryza","Oryza australiensis",-18.81278,136.59139,1997-04-15,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2008","Oryza","Oryza australiensis",-14.88709,133.03825,2003-03-21,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2009","Oryza","Oryza latifolia",-30.52,-59.62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2010","Oryza","Oryza latifolia",-7.4,-47.116667,1985-03-18,"GBIF","Instituto de Botânica","Instituto de Botânica","Instituto de Botânica","SP",1083,"specimen"
"2011","Oryza","Oryza australiensis",-16.3,133.733333,1991-05-02,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2012","Oryza","Oryza latifolia",5.907639,-57.063417,2018-02-23,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2013","Oryza","Oryza longistaminata",4.46554,9.90324,1976-05-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2014","Oryza","Oryza latifolia",11.68,-85.985,1981-08-20,"GBIF","NHMUK","NHMUK","NHMUK","BOT",1748,"specimen"
"2015","Oryza","Oryza latifolia",-17.74166,-63.2,NA,"MO","MO, NY","MO, NY","MO, NY",NA,267,"specimen"
"2016","Oryza","Oryza rufipogon",24.692597,108.085567,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"2017","Oryza","Oryza australiensis",-18.648333,137.097778,2014-04-19,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2018","Oryza","Oryza latifolia",10.433333,-84.066667,1997-05-28,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"2019","Oryza","Oryza australiensis",-16.615369,135.051002,1947-05-09,"GBIF","AD","AD","AD","AD",4169,"specimen"
"2020","Oryza","Oryza latifolia",10.433333,-84.066667,1997-05-28,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"2021","Oryza","Oryza barthii",12.60903,-7.77155,1937-03-11,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2022","Oryza","Oryza australiensis",-16.303889,133.730278,2002-04-29,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2023","Oryza","Oryza latifolia",3.543917,-73.724611,2010-07-15,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2024","Oryza","Oryza australiensis",-18.0539,134.0967,2006-06-15,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2025","Oryza","Oryza australiensis",-15.9,136.5167,1977-07-12,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2026","Oryza","Oryza australiensis",-16.1,136.1167,1977-07-14,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2027","Oryza","Oryza australiensis",-19.217205,137.929194,2004-03-25,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2028","Oryza","Oryza australiensis",-14.4667,132.2667,1947-04-24,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2029","Oryza","Oryza australiensis",-15.34258,135.35469,2010-05-10,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2030","Oryza","Oryza australiensis",-12.6333,131.25,1962-04-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2031","Oryza","Oryza latifolia",5.501028,-74.690556,2009-07-11,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2032","Oryza","Oryza australiensis",-20.1,136.9667,1977-05-12,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2033","Oryza","Oryza australiensis",-16.3764,134.0617,2002-04-29,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2034","Oryza","Oryza australiensis",-19.938611,137.871111,2002-04-26,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2035","Oryza","Oryza grandiglumis",-16.5,-62,2003-02-20,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"2036","Oryza","Oryza longistaminata",-19.125,23.375,1984-04-04,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"2037","Oryza","Oryza latifolia",3.538778,-73.729028,2010-07-15,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2038","Oryza","Oryza latifolia",-17.851111,-57.448056,2001-05-04,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"2039","Oryza","Oryza australiensis",-14.4833,132.3,1947-02-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2040","Oryza","Oryza latifolia",19.358333,-103.608333,NA,"GBIF","IB-CUCBA-UDG","IB-CUCBA-UDG","IB-CUCBA-UDG","IBUG",3635,"specimen"
"2041","Oryza","Oryza australiensis",-15.963611,129.050833,2002-05-02,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2042","Oryza","Oryza barthii",13.3806,-7.99232,1988-09-29,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2043","Oryza","Oryza australiensis",-16.3667,134.9333,1971-06-03,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2044","Oryza","Oryza latifolia",11.93333,-85.96666,1869-10-01,"MO",NA,NA,NA,NA,267,"specimen"
"2045","Oryza","Oryza latifolia",5.630306,-72.102528,2010-02-08,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2046","Oryza","Oryza latifolia",-0.66666,-77.33333,1988-04-15,"MO","AAU","AAU","AAU",NA,267,"specimen"
"2047","Oryza","Oryza latifolia",5.501806,-74.690111,2009-07-11,"GBIF","IAvH","IAvH","IAvH","FMB",1492,"specimen"
"2048","Oryza","Oryza australiensis",-15.7525,130.0447,2002-05-03,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2049","Oryza","Oryza australiensis",-18.3333,134.2833,1999-05-13,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"2050","Oryza","Oryza brachyantha",13.250032,-7.596574,1967-08-13,"GBIF","Moscow State University","Moscow State University","Moscow State University","MW",2464,"specimen"
"2051","Oryza","Oryza longistaminata",9.37573,16.406,1964-10-17,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2052","Oryza","Oryza australiensis",-16.3039,133.7303,2002-04-29,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2053","Oryza","Oryza australiensis",-18.0539,134.0967,2006-06-15,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"2054","Oryza","Oryza australiensis",-19.9389,137.8722,2001-01-28,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2055","Oryza","Oryza australiensis",-12.298712,133.067673,1948-10-28,"GBIF","AD","AD","AD","AD",4169,"specimen"
"2056","Oryza","Oryza longistaminata",13.63044,4.07523,1968-10-12,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2057","Oryza","Oryza latifolia",5.865861,-56.937889,2018-03-20,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2058","Oryza","Oryza latifolia",-27.72,-56.73,NA,"GBIF","CTES","CTES","CTES","CTES-VASC",4330,"specimen"
"2059","Oryza","Oryza australiensis",-14.886944,133.038056,2003-03-21,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2060","Oryza","Oryza australiensis",-14.7803,134.8897,2009-04-17,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2061","Oryza","Oryza sativa",22.01071,100.799775,1936-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"2062","Oryza","Oryza latifolia",5.820028,-56.912639,2018-03-21,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2063","Oryza","Oryza rufipogon",22.653799,108.310905,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"2064","Oryza","Oryza australiensis",-16.623042,130.450676,1996-04-23,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2065","Oryza","Oryza australiensis",-15.644444,129.001278,1999-05-19,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"2066","Oryza","Oryza australiensis",-12.6333,131.25,1961-04-06,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2067","Oryza","Oryza australiensis",-20.1,136.97,1977-05-12,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"2068","Oryza","Oryza australiensis",-18.8106,136.5925,2002-04-27,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2069","Oryza","Oryza latifolia",-27.31,-58.07,NA,"GBIF","BAA","BAA","BAA","HERB",4200,"specimen"
"2070","Oryza","Oryza australiensis",-16.2167,136.1667,1974-05-18,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2071","Oryza","Oryza australiensis",-15.3925,130.1525,2007-04-02,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2072","Oryza","Oryza australiensis",-16.065237,135.384514,1985-05-06,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2073","Oryza","Oryza australiensis",-12.6333,131.25,1961-04-06,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2074","Oryza","Oryza longistaminata",-19.625,23.375,1976-03-21,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"2075","Oryza","Oryza longistaminata",7.33815,13.56683,1967-10-11,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2076","Oryza","Oryza australiensis",-16.3764,134.0617,2002-04-29,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2077","Oryza","Oryza australiensis",-15.1,130.11667,1997-06-04,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2078","Oryza","Oryza longistaminata",-19.125,23.125,1985-02-10,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"2079","Oryza","Oryza australiensis",-18.811334,136.59313,1991-04-26,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2080","Oryza","Oryza brachyantha",-4.26336,15.24289,1957-09-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2081","Oryza","Oryza australiensis",-16.2667,136.0833,1987-05-11,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2082","Oryza","Oryza latifolia",-16.54583,-61.83916,1995-03-30,"MO","MO, USZ","MO, USZ","MO, USZ",NA,267,"specimen"
"2083","Oryza","Oryza grandiglumis",-3.4,-72.8333333,1982-06-25,"MO","MO","MO","MO",NA,267,"specimen"
"2084","Oryza","Oryza latifolia",5.538,-74.688306,2009-07-12,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2085","Oryza","Oryza latifolia",5.949389,-57.025778,2018-02-27,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2086","Oryza","Oryza longistaminata",-18.375,21.875,1979-02-19,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"2087","Oryza","Oryza brachyantha",13.250032,-7.596574,1967-08-13,"GBIF","Moscow State University","Moscow State University","Moscow State University","MW",2464,"specimen"
"2088","Oryza","Oryza australiensis",-16.6864,135.4317,2004-08-04,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2089","Oryza","Oryza australiensis",-18.8106,136.5925,2002-04-27,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2090","Oryza","Oryza australiensis",-14.6669,131.7014,2002-05-03,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2091","Oryza","Oryza grandiglumis",-3.239167,-59.94,1986-10-03,"GBIF","Instituto Nacional de Pesquisas da Amazônia (INPA)","Instituto Nacional de Pesquisas da Amazônia (INPA)","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2483,"specimen"
"2092","Oryza","Oryza latifolia",-16.21,-62,NA,"GBIF","LPB","LPB","LPB","HERB",4569,"specimen"
"2093","Oryza","Oryza australiensis",-19.996871,137.782582,1996-04-21,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2094","Oryza","Oryza australiensis",-12.65,131.266667,1979-05-19,"GBIF","NE","NE","NE","NE",4654,"specimen"
"2095","Oryza","Oryza latifolia",-30.52,-59.62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2096","Oryza","Oryza latifolia",5.843333,-56.875583,2018-03-21,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2097","Oryza","Oryza sativa",24.47,118.08,1978-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"2098","Oryza","Oryza latifolia",-7.4,-47.116667,1985-03-18,"GBIF","JBRJ","JBRJ","JBRJ","RB",3364,"specimen"
"2099","Oryza","Oryza australiensis",-15.7525,130.0447,2002-05-03,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2100","Oryza","Oryza australiensis",-15.333333,135.35,1995-05-04,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2101","Oryza","Oryza australiensis",-20.098549,136.967868,1977-05-12,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"2102","Oryza","Oryza australiensis",-15.965272,129.051243,1981-03-05,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2103","Oryza","Oryza barthii",6.07735,21.10954,1928-12-03,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2104","Oryza","Oryza australiensis",-15.75,130.03,2002-05-03,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"2105","Oryza","Oryza australiensis",-14.048576,134.08452,1959-05-24,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2106","Oryza","Oryza latifolia",17.75,-91.016667,1975-11-15,"GBIF","INECOL","INECOL","INECOL","XAL",616,"specimen"
"2107","Oryza","Oryza latifolia",11.66666,-85.98333,1981-08-20,"MO","MO","MO","MO",NA,267,"specimen"
"2108","Oryza","Oryza latifolia",-16.21,-62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2109","Oryza","Oryza alta",-3.41666,-57.91666,1983-07-25,"MO","MO","MO","MO",NA,267,"specimen"
"2110","Oryza","Oryza australiensis",-19.981872,137.784514,1995-03-26,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"2111","Oryza","Oryza australiensis",-15.4797,129.6969,2006-06-20,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2112","Oryza","Oryza australiensis",-16.2122,136.88,1994-04-15,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2113","Oryza","Oryza australiensis",-18.46388,129.425706,1994-06-18,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2114","Oryza","Oryza latifolia",-30.52,-59.62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2115","Oryza","Oryza australiensis",-16.3,133.7333,1991-05-02,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2116","Oryza","Oryza australiensis",-12.581926,131.334534,1973-03-22,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2117","Oryza","Oryza latifolia",-16.21,-62,NA,"GBIF","CTES","CTES","CTES","HERB",4330,"specimen"
"2118","Oryza","Oryza australiensis",-16.081885,136.267848,1987-05-10,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2119","Oryza","Oryza australiensis",-15.7797,130.0147,2002-05-03,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2120","Oryza","Oryza longistaminata",12.1695,3.47026,1968-10-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2121","Oryza","Oryza australiensis",-15.77,130,2002-05-03,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"2122","Oryza","Oryza australiensis",-15.779722,130.883333,2002-05-03,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"2123","Oryza","Oryza latifolia",17.2125,-94.245833,1981-05-26,"GBIF","CNS-UT","CNS-UT","CNS-UT","LL",2075,"specimen"
"2124","Oryza","Oryza australiensis",-16.381901,134.0512,1994-05-06,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"2125","Oryza","Oryza meyeriana",8.49613,123.30341,1911-11-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2126","Oryza","Oryza australiensis",-18.815221,136.584523,1982-05-30,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2127","Oryza","Oryza latifolia",5.501806,-74.690111,2009-07-11,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"2128","Oryza","Oryza latifolia",5.840917,-56.87775,2018-03-21,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2129","Oryza","Oryza latifolia",-30.52,-59.62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2130","Oryza","Oryza latifolia",-30.52,-59.62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2131","Oryza","Oryza australiensis",-16.6864,135.4317,2004-08-04,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"2132","Oryza","Oryza australiensis",-15.9636,129.0508,2002-05-02,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"2133","Oryza","Oryza australiensis",-16.3,133.72,2002-04-29,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"2134","Oryza","Oryza australiensis",-15.84226,129.1048,2011-05-16,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2135","Oryza","Oryza punctata",-1.08,31.43,1999-11-22,"GBIF","S","S","S","VascularPlants",4748,"specimen"
"2136","Oryza","Oryza rufipogon",22.653799,108.310905,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"2137","Oryza","Oryza australiensis",-16.2167,136.1667,1974-05-18,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2138","Oryza","Oryza latifolia",17.5,-93.11,1984-11-13,"MO","MO","MO","MO",NA,267,"specimen"
"2139","Oryza","Oryza australiensis",-16.3333,133.6667,1987-05-10,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"2140","Oryza","Oryza latifolia",5.92075,-57.007944,2018-02-27,"GBIF","SNRI/ADRON","SNRI/ADRON","SNRI/ADRON","RICEWEEDS",3083,"specimen"
"2141","Oryza","Oryza australiensis",-16.0942,133.1147,2001-06-01,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"2142","Oryza","Oryza latifolia",8.07305,-80.57055,1966-11-20,"MO","MO","MO","MO",NA,267,"specimen"
"2143","Oryza","Oryza latifolia",-30.52,-59.62,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"2144","Oryza","Oryza barthii",15.91808,0.19844,1937-03-02,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2145","Oryza","Oryza longistaminata",7.01917,13.95813,1964-10-09,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"2146","Oryza","Oryza latifolia",3.378944,-73.543972,2010-07-15,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
